id,objectid,n_tokens_text,nb_text_rows,response,response_type,response_original,nb_queries,score_type,response_id,score_dist_mean,id_dist_mean,sufficient_responses
231,231,73,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_363,,id,True
809,809,69,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_364,,id,True
851,851,49,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_365,,id,True
516,516,48,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_366,,id,True
652,652,56,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_367,,id,True
136,136,93,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_368,,id,True
573,573,67,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_369,,id,True
430,430,55,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_370,,id,True
449,449,37,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_371,,id,True
895,895,70,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_372,,id,True
678,678,70,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_373,,id,True
718,718,74,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_374,,id,True
366,366,69,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_375,,id,True
629,629,53,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_376,,id,True
748,748,39,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_377,,id,True
483,483,41,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_378,,id,True
281,281,53,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_379,,id,True
743,743,64,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_380,,id,True
236,236,40,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_381,,id,True
15,15,55,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_382,,id,True
568,568,29,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_383,,id,True
805,805,64,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_384,,id,True
747,747,72,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_385,,id,True
395,395,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_386,,id,True
842,842,16,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_387,,id,True
666,666,56,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_388,,id,True
489,489,25,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_389,,id,True
112,112,61,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_390,,id,True
583,583,86,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_391,,id,True
832,832,65,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_392,,id,True
458,458,67,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_393,,id,True
750,750,64,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_394,,id,True
387,387,68,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_395,,id,True
517,517,57,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_396,,id,True
563,563,36,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_397,,id,True
558,558,14,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_398,,id,True
240,240,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_399,,id,True
508,508,36,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_400,,id,True
463,463,36,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_401,,id,True
115,115,66,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_402,,id,True
690,690,64,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_403,,id,True
154,154,57,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_404,,id,True
307,307,33,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_405,,id,True
772,772,63,1,40.0,numeric,"{""Score"": 40}",1,typ2,typ2_406,,id,True
600,600,70,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_407,,id,True
241,241,74,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_408,,id,True
783,783,29,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_409,,id,True
379,379,39,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_410,,id,True
335,335,41,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_411,,id,True
459,459,13,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_412,,id,True
675,675,41,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_413,,id,True
798,798,83,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_414,,id,True
339,339,26,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_415,,id,True
810,810,66,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_416,,id,True
471,471,68,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_417,,id,True
552,552,69,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_418,,id,True
342,342,64,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_419,,id,True
275,275,36,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_420,,id,True
533,533,72,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_421,,id,True
868,868,44,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_422,,id,True
7,7,29,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_423,,id,True
848,848,80,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_424,,id,True
230,230,75,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_425,,id,True
337,337,43,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_426,,id,True
285,285,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_427,,id,True
380,380,57,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_428,,id,True
828,828,66,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_429,,id,True
684,684,57,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_430,,id,True
800,800,58,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_431,,id,True
513,513,70,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_432,,id,True
492,492,47,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_433,,id,True
480,480,82,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_434,,id,True
893,893,41,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_435,,id,True
27,27,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_436,,id,True
758,758,85,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_437,,id,True
96,96,32,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_438,,id,True
5,5,85,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_439,,id,True
270,270,22,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_440,,id,True
537,537,63,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_441,,id,True
300,300,70,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_442,,id,True
365,365,26,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_443,,id,True
199,199,33,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_444,,id,True
620,620,50,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_445,,id,True
177,177,29,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_446,,id,True
808,808,89,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_447,,id,True
166,166,95,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_448,,id,True
876,876,85,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_449,,id,True
312,312,68,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_450,,id,True
284,284,54,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_451,,id,True
669,669,33,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_452,,id,True
32,32,65,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_453,,id,True
416,416,75,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_454,,id,True
863,863,63,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_455,,id,True
673,673,55,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_456,,id,True
562,562,45,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_457,,id,True
503,503,66,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_458,,id,True
293,293,45,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_459,,id,True
823,823,49,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_460,,id,True
208,208,50,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_461,,id,True
84,84,60,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_462,,id,True
37,37,56,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_463,,id,True
6,6,40,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_464,,id,True
425,425,13,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_465,,id,True
797,797,65,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_466,,id,True
388,388,66,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_467,,id,True
467,467,58,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_468,,id,True
257,257,45,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_469,,id,True
646,646,74,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_470,,id,True
354,354,29,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_471,,id,True
588,588,27,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_472,,id,True
788,788,83,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_473,,id,True
266,266,46,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_474,,id,True
638,638,80,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_475,,id,True
51,51,43,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_476,,id,True
400,400,34,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_477,,id,True
729,729,57,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_478,,id,True
282,282,58,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_479,,id,True
441,441,69,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_480,,id,True
360,360,65,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_481,,id,True
847,847,64,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_482,,id,True
47,47,61,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_483,,id,True
120,120,53,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_484,,id,True
319,319,45,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_485,,id,True
865,865,64,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_486,,id,True
509,509,50,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_487,,id,True
90,90,67,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_488,,id,True
733,733,67,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_489,,id,True
779,779,51,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_490,,id,True
455,455,74,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_491,,id,True
426,426,18,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_492,,id,True
62,62,67,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_493,,id,True
50,50,87,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_494,,id,True
453,453,68,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_495,,id,True
393,393,75,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_496,,id,True
187,187,57,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_497,,id,True
367,367,54,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_498,,id,True
766,766,73,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_499,,id,True
811,811,11,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_500,,id,True
870,870,71,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_501,,id,True
795,795,89,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_502,,id,True
297,297,40,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_503,,id,True
91,91,51,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_504,,id,True
625,625,64,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_505,,id,True
702,702,63,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_506,,id,True
697,697,39,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_507,,id,True
491,491,70,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_508,,id,True
1,1,80,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_509,,id,True
836,836,60,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_510,,id,True
472,472,42,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_511,,id,True
251,251,89,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_512,,id,True
92,92,70,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_513,,id,True
858,858,54,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_514,,id,True
355,355,54,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_515,,id,True
531,531,66,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_516,,id,True
338,338,26,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_517,,id,True
787,787,72,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_518,,id,True
20,20,65,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_519,,id,True
549,549,82,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_520,,id,True
681,681,67,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_521,,id,True
348,348,48,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_522,,id,True
849,849,77,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_523,,id,True
333,333,17,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_524,,id,True
469,469,66,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_525,,id,True
129,129,60,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_526,,id,True
190,190,56,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_527,,id,True
767,767,60,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_528,,id,True
519,519,73,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_529,,id,True
66,66,56,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_530,,id,True
486,486,67,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_531,,id,True
18,18,60,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_532,,id,True
707,707,61,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_533,,id,True
833,833,52,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_534,,id,True
332,332,74,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_535,,id,True
711,711,35,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_536,,id,True
440,440,66,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_537,,id,True
860,860,70,1,40.0,numeric,"{""Score"": 40}",1,typ2,typ2_538,,id,True
845,845,65,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_539,,id,True
555,555,68,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_540,,id,True
55,55,25,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_541,,id,True
548,548,69,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_542,,id,True
856,856,47,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_543,,id,True
736,736,83,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_544,,id,True
232,232,76,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_545,,id,True
663,663,68,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_546,,id,True
242,242,56,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_547,,id,True
35,35,77,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_548,,id,True
540,540,50,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_549,,id,True
724,724,68,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_550,,id,True
759,759,75,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_551,,id,True
879,879,60,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_552,,id,True
121,121,73,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_553,,id,True
410,410,39,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_554,,id,True
352,352,63,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_555,,id,True
33,33,94,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_556,,id,True
179,179,17,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_557,,id,True
632,632,50,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_558,,id,True
826,826,73,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_559,,id,True
21,21,36,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_560,,id,True
411,411,64,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_561,,id,True
421,421,62,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_562,,id,True
587,587,68,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_563,,id,True
735,735,60,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_564,,id,True
801,801,67,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_565,,id,True
561,561,38,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_566,,id,True
331,331,54,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_567,,id,True
340,340,49,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_568,,id,True
246,246,71,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_569,,id,True
126,126,67,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_570,,id,True
323,323,68,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_571,,id,True
397,397,47,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_572,,id,True
45,45,55,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_573,,id,True
64,64,10,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_574,,id,True
261,261,70,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_575,,id,True
371,371,38,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_576,,id,True
375,375,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_577,,id,True
680,680,71,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_578,,id,True
470,470,24,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_579,,id,True
209,209,57,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_580,,id,True
739,739,67,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_581,,id,True
80,80,53,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_582,,id,True
869,869,65,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_583,,id,True
881,881,64,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_584,,id,True
434,434,51,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_585,,id,True
623,623,62,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_586,,id,True
775,775,72,1,40.0,numeric,"{""Score"": 40}",1,typ2,typ2_587,,id,True
167,167,23,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_588,,id,True
839,839,34,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_589,,id,True
326,326,44,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_590,,id,True
850,850,57,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_591,,id,True
210,210,46,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_592,,id,True
158,158,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_593,,id,True
377,377,88,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_594,,id,True
741,741,41,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_595,,id,True
456,456,70,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_596,,id,True
776,776,58,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_597,,id,True
361,361,35,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_598,,id,True
753,753,53,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_599,,id,True
703,703,53,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_600,,id,True
443,443,65,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_601,,id,True
202,202,62,1,0.0,numeric,"{""Score"": 0}",1,typ2,typ2_602,,id,True
609,609,39,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_603,,id,True
676,676,50,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_604,,id,True
853,853,102,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_605,,id,True
373,373,52,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_606,,id,True
670,670,69,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_607,,id,True
60,60,76,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_608,,id,True
645,645,68,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_609,,id,True
468,468,52,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_610,,id,True
635,635,68,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_611,,id,True
464,464,59,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_612,,id,True
550,550,82,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_613,,id,True
522,522,88,1,60.0,numeric,"{""Score"": 60}",1,typ2,typ2_614,,id,True
368,368,66,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_615,,id,True
785,785,59,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_616,,id,True
846,846,72,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_617,,id,True
589,589,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_618,,id,True
8,8,58,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_619,,id,True
504,504,73,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_620,,id,True
571,571,59,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_621,,id,True
234,234,63,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_622,,id,True
344,344,51,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_623,,id,True
817,817,69,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_624,,id,True
476,476,65,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_625,,id,True
586,586,85,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_626,,id,True
633,633,50,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_627,,id,True
132,132,54,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_628,,id,True
26,26,44,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_629,,id,True
611,611,72,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_630,,id,True
291,291,28,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_631,,id,True
292,292,69,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_632,,id,True
39,39,48,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_633,,id,True
204,204,72,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_634,,id,True
720,720,96,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_635,,id,True
721,721,70,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_636,,id,True
595,595,84,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_637,,id,True
343,343,26,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_638,,id,True
698,698,18,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_639,,id,True
665,665,38,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_640,,id,True
65,65,89,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_641,,id,True
699,699,53,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_642,,id,True
872,872,59,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_643,,id,True
322,322,28,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_644,,id,True
357,357,54,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_645,,id,True
128,128,38,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_646,,id,True
165,165,37,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_647,,id,True
844,844,66,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_648,,id,True
777,777,71,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_649,,id,True
701,701,81,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_650,,id,True
398,398,69,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_651,,id,True
662,662,66,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_652,,id,True
497,497,61,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_653,,id,True
296,296,80,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_654,,id,True
294,294,63,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_655,,id,True
544,544,29,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_656,,id,True
793,793,55,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_657,,id,True
304,304,58,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_658,,id,True
686,686,52,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_659,,id,True
123,123,82,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_660,,id,True
498,498,54,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_661,,id,True
877,877,59,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_662,,id,True
71,71,62,1,30.0,numeric,"{""Score"": 30}",1,typ2,typ2_663,,id,True
119,119,89,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_664,,id,True
324,324,60,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_665,,id,True
382,382,52,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_666,,id,True
627,627,64,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_667,,id,True
751,751,64,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_668,,id,True
688,688,75,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_669,,id,True
597,597,56,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_670,,id,True
873,873,79,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_671,,id,True
52,52,54,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_672,,id,True
804,804,50,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_673,,id,True
305,305,53,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_674,,id,True
139,139,45,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_675,,id,True
821,821,60,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_676,,id,True
674,674,70,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_677,,id,True
309,309,55,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_678,,id,True
